timestamp,fecha,hora,costo_usd,costo_clp,barra
2022-08-03 20:00:00,2022-08-03,20,231.96,207.1844,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-03 21:00:00,2022-08-03,21,188.17,168.0716,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-03 22:00:00,2022-08-03,22,188.17,168.0716,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-03 23:00:00,2022-08-03,23,177.53,158.568,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 00:00:00,2022-08-03,24,167.58,149.6808,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 01:00:00,2022-08-04,1,148.18,132.9501,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 02:00:00,2022-08-04,2,144.9,130.0072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 03:00:00,2022-08-04,3,144.9,130.0072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 04:00:00,2022-08-04,4,124.88,112.0448,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 05:00:00,2022-08-04,5,128.12,114.9518,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 06:00:00,2022-08-04,6,144.9,130.0072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 07:00:00,2022-08-04,7,152.74,137.0414,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 08:00:00,2022-08-04,8,141.42,126.8849,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 09:00:00,2022-08-04,9,157.19,141.034,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 10:00:00,2022-08-04,10,176.46,158.3234,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 11:00:00,2022-08-04,11,159.28,142.9092,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 12:00:00,2022-08-04,12,134.05,120.2723,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 13:00:00,2022-08-04,13,118.26,106.1052,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 14:00:00,2022-08-04,14,84.73,76.0215,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 15:00:00,2022-08-04,15,79.46,71.2931,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 16:00:00,2022-08-04,16,79.24,71.0957,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 17:00:00,2022-08-04,17,104.39,93.6608,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 18:00:00,2022-08-04,18,151.06,135.5341,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 19:00:00,2022-08-04,19,156.87,140.7469,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 20:00:00,2022-08-04,20,152.42,136.7543,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 21:00:00,2022-08-04,21,152.42,136.7543,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 22:00:00,2022-08-04,22,152.42,136.7543,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-04 23:00:00,2022-08-04,23,148.15,132.9231,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 00:00:00,2022-08-04,24,132.79,119.1418,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 01:00:00,2022-08-05,1,134.08,121.7205,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 02:00:00,2022-08-05,2,102.09,92.6793,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 03:00:00,2022-08-05,3,134.01,121.657,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 04:00:00,2022-08-05,4,97.39,88.4126,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 05:00:00,2022-08-05,5,102.98,93.4873,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 06:00:00,2022-08-05,6,143.56,130.3266,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 07:00:00,2022-08-05,7,143.22,130.018,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 08:00:00,2022-08-05,8,124.3,112.842,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 09:00:00,2022-08-05,9,139.19,126.3595,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 10:00:00,2022-08-05,10,150.71,136.8176,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 11:00:00,2022-08-05,11,136.75,124.1444,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 12:00:00,2022-08-05,12,107.6,97.6814,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 13:00:00,2022-08-05,13,85.92,77.9999,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 14:00:00,2022-08-05,14,79.19,71.8903,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 15:00:00,2022-08-05,15,79.19,71.8903,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 16:00:00,2022-08-05,16,8.83,8.0161,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 17:00:00,2022-08-05,17,62.86,57.0656,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 18:00:00,2022-08-05,18,145.96,132.5054,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 19:00:00,2022-08-05,19,173.68,157.6702,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 20:00:00,2022-08-05,20,176.62,160.3392,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 21:00:00,2022-08-05,21,146.06,132.5962,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 22:00:00,2022-08-05,22,146.76,133.2317,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-05 23:00:00,2022-08-05,23,152.1,138.0794,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 00:00:00,2022-08-05,24,152.1,138.0794,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 01:00:00,2022-08-06,1,152.24,137.6113,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 02:00:00,2022-08-06,2,132.0,119.3161,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 03:00:00,2022-08-06,3,130.22,117.7072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 04:00:00,2022-08-06,4,149.36,135.008,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 05:00:00,2022-08-06,5,135.33,122.3261,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 06:00:00,2022-08-06,6,145.24,131.2839,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 07:00:00,2022-08-06,7,171.63,155.1381,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 08:00:00,2022-08-06,8,125.23,113.1967,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 09:00:00,2022-08-06,9,82.36,74.446,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 10:00:00,2022-08-06,10,142.91,129.1778,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 11:00:00,2022-08-06,11,167.06,151.0072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 12:00:00,2022-08-06,12,189.73,171.4988,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 13:00:00,2022-08-06,13,189.73,171.4988,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 14:00:00,2022-08-06,14,189.73,171.4988,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 15:00:00,2022-08-06,15,189.73,171.4988,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 16:00:00,2022-08-06,16,168.57,152.3721,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 17:00:00,2022-08-06,17,167.06,151.0072,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 18:00:00,2022-08-06,18,193.38,174.7981,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 19:00:00,2022-08-06,19,279.43,252.5796,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 20:00:00,2022-08-06,20,275.57,249.0905,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 21:00:00,2022-08-06,21,182.81,165.2438,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 22:00:00,2022-08-06,22,179.99,162.6948,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-06 23:00:00,2022-08-06,23,177.19,160.1638,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 00:00:00,2022-08-06,24,153.98,139.1841,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 01:00:00,2022-08-07,1,116.15,104.9892,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 02:00:00,2022-08-07,2,114.08,103.1181,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 03:00:00,2022-08-07,3,103.75,93.7807,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 04:00:00,2022-08-07,4,103.75,93.7807,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 05:00:00,2022-08-07,5,113.46,102.5576,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 06:00:00,2022-08-07,6,104.04,94.0428,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 07:00:00,2022-08-07,7,82.55,74.6178,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 08:00:00,2022-08-07,8,61.85,55.9068,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 09:00:00,2022-08-07,9,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 10:00:00,2022-08-07,10,97.81,88.4114,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 11:00:00,2022-08-07,11,62.27,56.2865,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 12:00:00,2022-08-07,12,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 13:00:00,2022-08-07,13,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 14:00:00,2022-08-07,14,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 15:00:00,2022-08-07,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 16:00:00,2022-08-07,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 17:00:00,2022-08-07,17,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 18:00:00,2022-08-07,18,61.25,55.3645,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 19:00:00,2022-08-07,19,161.9,146.343,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 20:00:00,2022-08-07,20,151.68,137.1051,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 21:00:00,2022-08-07,21,169.18,152.9235,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 22:00:00,2022-08-07,22,173.9,157.19,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-07 23:00:00,2022-08-07,23,130.76,118.1953,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 00:00:00,2022-08-07,24,139.53,126.1226,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 01:00:00,2022-08-08,1,130.77,118.2043,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 02:00:00,2022-08-08,2,85.33,77.1306,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 03:00:00,2022-08-08,3,81.74,73.8856,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 04:00:00,2022-08-08,4,81.66,73.8133,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 05:00:00,2022-08-08,5,76.97,69.574,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 06:00:00,2022-08-08,6,133.2,120.4008,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 07:00:00,2022-08-08,7,144.31,130.4433,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 08:00:00,2022-08-08,8,122.45,110.6838,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 09:00:00,2022-08-08,9,75.44,68.191,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 10:00:00,2022-08-08,10,91.72,82.9066,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 11:00:00,2022-08-08,11,102.44,92.5965,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 12:00:00,2022-08-08,12,88.54,80.0322,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 13:00:00,2022-08-08,13,85.35,77.1487,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 14:00:00,2022-08-08,14,66.7,60.2908,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 15:00:00,2022-08-08,15,44.07,39.8353,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 16:00:00,2022-08-08,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 17:00:00,2022-08-08,17,76.86,69.4745,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 18:00:00,2022-08-08,18,143.02,129.2772,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 19:00:00,2022-08-08,19,166.29,150.3112,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 20:00:00,2022-08-08,20,166.29,150.3112,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 21:00:00,2022-08-08,21,166.29,150.3112,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 22:00:00,2022-08-08,22,166.29,150.3112,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-08 23:00:00,2022-08-08,23,166.29,150.3112,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 00:00:00,2022-08-08,24,160.1,144.716,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 01:00:00,2022-08-09,1,139.47,127.5439,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 02:00:00,2022-08-09,2,132.48,121.1516,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 03:00:00,2022-08-09,3,135.36,123.7854,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 04:00:00,2022-08-09,4,129.89,118.7831,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 05:00:00,2022-08-09,5,129.89,118.7831,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 06:00:00,2022-08-09,6,136.32,124.6633,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 07:00:00,2022-08-09,7,160.72,146.9768,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 08:00:00,2022-08-09,8,148.32,135.6372,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 09:00:00,2022-08-09,9,85.09,77.814,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 10:00:00,2022-08-09,10,79.1,72.3362,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 11:00:00,2022-08-09,11,79.1,72.3362,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 12:00:00,2022-08-09,12,79.1,72.3362,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 13:00:00,2022-08-09,13,79.1,72.3362,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 14:00:00,2022-08-09,14,79.1,72.3362,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 15:00:00,2022-08-09,15,78.3,71.6046,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 16:00:00,2022-08-09,16,77.5,70.873,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 17:00:00,2022-08-09,17,103.42,94.5766,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 18:00:00,2022-08-09,18,151.57,138.6093,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 19:00:00,2022-08-09,19,161.66,147.8365,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 20:00:00,2022-08-09,20,161.66,147.8365,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 21:00:00,2022-08-09,21,161.66,147.8365,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 22:00:00,2022-08-09,22,161.66,147.8365,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-09 23:00:00,2022-08-09,23,161.66,147.8365,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 00:00:00,2022-08-09,24,158.71,145.1387,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 01:00:00,2022-08-10,1,136.54,123.7093,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 02:00:00,2022-08-10,2,115.03,104.2206,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 03:00:00,2022-08-10,3,123.23,111.6501,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 04:00:00,2022-08-10,4,132.0,119.596,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 05:00:00,2022-08-10,5,132.0,119.596,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 06:00:00,2022-08-10,6,132.0,119.596,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 07:00:00,2022-08-10,7,155.04,140.4709,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 08:00:00,2022-08-10,8,142.88,129.4536,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 09:00:00,2022-08-10,9,90.21,81.733,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 10:00:00,2022-08-10,10,18.01,16.3176,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 11:00:00,2022-08-10,11,72.74,65.9046,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 12:00:00,2022-08-10,12,82.76,74.983,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 13:00:00,2022-08-10,13,78.93,71.513,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 14:00:00,2022-08-10,14,43.45,39.367,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 15:00:00,2022-08-10,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 16:00:00,2022-08-10,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 17:00:00,2022-08-10,17,71.42,64.7087,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 18:00:00,2022-08-10,18,157.34,142.5548,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 19:00:00,2022-08-10,19,169.77,153.8167,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 20:00:00,2022-08-10,20,169.77,153.8167,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 21:00:00,2022-08-10,21,169.77,153.8167,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 22:00:00,2022-08-10,22,166.77,151.0986,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-10 23:00:00,2022-08-10,23,160.76,145.6534,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 00:00:00,2022-08-10,24,149.01,135.0075,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 01:00:00,2022-08-11,1,135.02,121.6233,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 02:00:00,2022-08-11,2,119.25,107.418,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 03:00:00,2022-08-11,3,136.43,122.8934,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 04:00:00,2022-08-11,4,133.41,120.1731,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 05:00:00,2022-08-11,5,129.98,117.0834,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 06:00:00,2022-08-11,6,142.7,128.5413,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 07:00:00,2022-08-11,7,146.7,132.1444,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 08:00:00,2022-08-11,8,145.23,130.8203,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 09:00:00,2022-08-11,9,106.11,95.5818,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 10:00:00,2022-08-11,10,86.89,78.2688,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 11:00:00,2022-08-11,11,98.0,88.2764,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 12:00:00,2022-08-11,12,109.07,98.2481,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 13:00:00,2022-08-11,13,106.2,95.6628,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 14:00:00,2022-08-11,14,74.67,67.2612,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 15:00:00,2022-08-11,15,77.27,69.6033,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 16:00:00,2022-08-11,16,62.24,56.0646,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 17:00:00,2022-08-11,17,95.65,86.1596,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 18:00:00,2022-08-11,18,142.72,128.5593,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 19:00:00,2022-08-11,19,149.54,134.7026,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 20:00:00,2022-08-11,20,149.54,134.7026,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 21:00:00,2022-08-11,21,149.07,134.2793,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 22:00:00,2022-08-11,22,149.06,134.2703,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-11 23:00:00,2022-08-11,23,149.06,134.2703,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 00:00:00,2022-08-11,24,149.06,134.2703,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 01:00:00,2022-08-12,1,138.47,123.1525,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 02:00:00,2022-08-12,2,135.94,120.9023,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 03:00:00,2022-08-12,3,136.64,121.5249,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 04:00:00,2022-08-12,4,134.08,119.2481,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 05:00:00,2022-08-12,5,128.04,113.8762,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 06:00:00,2022-08-12,6,131.35,116.8201,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 07:00:00,2022-08-12,7,147.9,131.5393,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 08:00:00,2022-08-12,8,143.47,127.5994,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 09:00:00,2022-08-12,9,86.29,76.7446,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 10:00:00,2022-08-12,10,119.66,106.4232,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 11:00:00,2022-08-12,11,118.6,105.4805,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 12:00:00,2022-08-12,12,91.92,81.7518,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 13:00:00,2022-08-12,13,57.69,51.3083,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 14:00:00,2022-08-12,14,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 15:00:00,2022-08-12,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 16:00:00,2022-08-12,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 17:00:00,2022-08-12,17,35.91,31.9376,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 18:00:00,2022-08-12,18,117.36,104.3776,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 19:00:00,2022-08-12,19,145.64,129.5293,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 20:00:00,2022-08-12,20,141.64,125.9718,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 21:00:00,2022-08-12,21,130.65,116.1975,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 22:00:00,2022-08-12,22,144.3,128.3375,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-12 23:00:00,2022-08-12,23,130.06,115.6728,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 00:00:00,2022-08-12,24,143.19,127.3503,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 01:00:00,2022-08-13,1,127.23,112.2589,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 02:00:00,2022-08-13,2,132.05,116.5117,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 03:00:00,2022-08-13,3,126.16,111.3148,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 04:00:00,2022-08-13,4,126.16,111.3148,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 05:00:00,2022-08-13,5,126.16,111.3148,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 06:00:00,2022-08-13,6,112.02,98.8386,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 07:00:00,2022-08-13,7,136.83,120.7292,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 08:00:00,2022-08-13,8,101.23,89.3183,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 09:00:00,2022-08-13,9,10.41,9.1851,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 10:00:00,2022-08-13,10,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 11:00:00,2022-08-13,11,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-08-13 12:00:00,2022-08-13,12,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
