fecha,usd_clp,cobre_usd,eur_clp,uf_clp,oni_index,usd_clp_change_7d,usd_clp_change_30d,usd_clp_rolling_30d,cobre_change_30d,is_el_nino,is_la_nina,oni_squared
2020-10-20,788.27,3.05,928.69,28777.48,-1.1329032258064518,-0.009773255448778273,0.03225341784086733,790.0169999999999,-0.008935824532900205,0,1,1.2834697190426643
2020-10-21,786.66,3.07,930.96,28783.03,-1.135483870967742,-0.013790336734949782,0.029201664180861897,790.761,-0.0032467532467532756,0,1,1.2893236212278876
2020-10-22,784.07,3.12,930.76,28788.59,-1.1380645161290324,-0.018145161290322398,0.014543948863268819,791.1356666666667,0.003215434083601254,0,1,1.2951908428720085
2020-10-23,781.41,3.17,923.98,28794.14,-1.1406451612903226,-0.025563966031100782,0.010356865787432001,791.4026666666666,0.03934426229508192,0,1,1.3010713839750259
2020-10-24,780.18,3.1566666666666667,923.3266666666667,28799.7,-1.143225806451613,-0.024571785788706002,-0.0016124078624080163,791.3606666666667,0.02157497303128375,0,1,1.3069652445369409
2020-10-25,778.95,3.143333333333333,922.6733333333333,28805.26,-1.1458064516129032,-0.02357443999214459,-0.011509860155833551,791.0583333333333,0.0477777777777777,0,1,1.3128724245577523
2020-10-26,777.72,3.13,922.02,28810.82,-1.1483870967741936,-0.02257188819625966,-0.012707399743566938,790.7246666666667,0.0479910714285714,0,1,1.3187929240374612
2020-10-27,779.57,3.11,921.26,28816.38,-1.150967741935484,-0.01103682748296897,-0.009994412272680941,790.4623333333333,0.04596412556053808,0,1,1.324726742976067
2020-10-28,772.05,3.07,913.13,28821.94,-1.1535483870967742,-0.018572191289756734,-0.019183129009718636,789.9590000000001,0.03716216216216206,0,1,1.3306738813735692
2020-10-29,775.56,3.07,911.03,28827.5,-1.1561290322580646,-0.01085362276327384,-0.011004986036547426,789.6713333333333,0.03367003367003352,0,1,1.336634339229969
2020-10-30,770.45,3.05,897.65,28833.07,-1.1587096774193548,-0.014025927490049939,-0.017859419218315797,789.2043333333334,0.02348993288590595,0,1,1.3426081165452652
2020-10-31,770.94,3.05,898.0466666666666,28838.63,-1.1612903225806452,-0.011843420749057754,-0.021835944934339824,788.6306666666666,0.02348993288590595,0,1,1.348595213319459
2020-11-01,771.43,3.05,898.4433333333334,28844.2,-1.1638709677419354,-0.009654021439116867,-0.017336696219300896,788.177,0.009933774834437026,0,1,1.3545956295525494
2020-11-02,771.92,3.05,898.84,28849.76,-1.1664516129032259,-0.007457696857480878,-0.019115672479446233,787.6755555555555,0.024636058230683044,0,1,1.360609365244537
2020-11-03,769.17,3.04,894.38,28855.33,-1.169032258064516,-0.01334068781507769,-0.024993028149375096,787.0183333333333,0.036363636363636376,0,1,1.3666364203954213
2020-11-04,758.53,3.06,889.25,28860.9,-1.1716129032258065,-0.0175118191826954,-0.040818907196418786,785.9423333333333,0.05882352941176472,0,1,1.372676795005203
2020-11-05,757.16,3.09,887.54,28866.47,-1.1741935483870969,-0.023724792408066353,-0.04680615353626916,784.703,0.04040404040404022,0,1,1.3787304890738816
2020-11-06,752.01,3.1,887.01,28872.04,-1.176774193548387,-0.02393406450775526,-0.05686335987960123,783.1916666666667,0.05084745762711851,0,1,1.3847975026014567
2020-11-07,754.4233333333333,3.1,892.0566666666666,28877.61,-1.1793548387096775,-0.021424062400013932,-0.051099511561117805,781.8374444444445,0.05084745762711851,0,1,1.3908778355879294
2020-11-08,756.8366666666667,3.1,897.1033333333334,28883.18,-1.1819354838709677,-0.018917248918674745,-0.05069091669279813,780.4903333333333,0.026490066225165476,0,1,1.3969714880332986
2020-11-09,759.25,3.1,902.15,28888.76,-1.1845161290322581,-0.01641361799150165,-0.04730535165317784,779.2336666666666,0.025641025641025772,0,1,1.4030784599375652
2020-11-10,753.75,3.15,890.85,28895.48,-1.1870967741935483,-0.02004758375911697,-0.05385049896441341,777.8036666666667,0.04132231404958686,0,1,1.4091987513007282
2020-11-11,760.9,3.13,898.88,28902.2,-1.1896774193548387,0.0031244644246106734,-0.04451560243611474,776.622,0.03385631709331127,0,1,1.415332362122789
2020-11-12,757.42,3.14,891.61,28908.92,-1.192258064516129,0.0003433884515822161,-0.04852710256893411,775.3343333333333,0.03630363036303641,0,1,1.4214792924037458
2020-11-13,757.43,3.11,894.25,28915.64,-1.1948387096774193,0.007207350966077497,-0.05043502244063891,773.9933333333333,0.01967213114754096,0,1,1.4276395421436003
2020-11-14,760.52,3.12,898.4333333333333,28922.37,-1.1974193548387095,0.008081227604307184,-0.04763574433981166,772.7253333333333,0.02970297029702973,0,1,1.4338131113423513
2020-11-15,763.61,3.13,902.6166666666667,28929.09,-1.2,0.00894953116260222,-0.04776097068249552,771.4486666666667,0.02960526315789469,0,1,1.44
2020-11-16,766.7,3.14,906.8,28935.82,-1.196,0.009812314784326759,-0.0414252969368617,770.3442222222222,0.03063457330415753,0,1,1.430416
2020-11-17,767.86,3.16,909.25,28942.55,-1.192,0.018719734660033183,-0.03747592206479,769.3476666666666,0.03493449781659397,0,1,1.420864
2020-11-18,767.05,3.22,909.69,28949.28,-1.188,0.00808253384150337,-0.0359818017293384,768.3933333333334,0.05228758169934644,0,1,1.411344
2020-11-19,758.1,3.2,899.61,28956.01,-1.184,0.0008977845845106192,-0.03827368794956043,767.3876666666667,0.049180327868852514,0,1,1.4018559999999998
2020-11-20,758.62,3.21,898.84,28962.74,-1.18,0.00157110228007884,-0.03564436986754116,766.453,0.0456026058631922,0,1,1.3923999999999999
2020-11-21,759.5966666666667,3.21,900.0666666666667,28969.48,-1.176,-0.0012140815932957238,-0.03121319950174517,765.6372222222222,0.028846153846153744,0,1,1.3829759999999998
2020-11-22,760.5733333333333,3.21,901.2933333333333,28976.22,-1.172,-0.003976724593269809,-0.026665472244617683,764.9426666666667,0.012618296529968376,0,1,1.373584
2020-11-23,761.55,3.21,902.52,28982.95,-1.168,-0.006717099256554171,-0.023879104821964203,764.3216666666667,0.01689545934530101,0,1,1.3642239999999999
2020-11-24,765.96,3.29,906.25,28989.69,-1.164,-0.0024744093975463954,-0.016676295012516884,763.8886666666666,0.046659597030753064,0,1,1.3548959999999999
2020-11-25,772.83,3.25,917.31,28996.44,-1.16,0.00753536275340605,-0.006287609936738159,763.7256666666667,0.03833865814696491,0,1,1.3456
2020-11-26,771.68,3.3,919.43,29003.18,-1.156,0.017913204062788513,-0.010120964121246412,763.4626666666667,0.06109324758842449,0,1,1.3363359999999997
2020-11-27,766.0,3.3,912.34,29009.92,-1.152,0.009728190661991487,-0.007836280033676535,763.2610000000001,0.07491856677524433,0,1,1.3271039999999998
2020-11-28,766.23,3.3166666666666664,913.6700000000001,29016.67,-1.148,0.008732704637109956,-0.012030017019959649,762.95,0.08034744842562436,0,1,1.3179039999999997
2020-11-29,766.46,3.3333333333333335,915.0,29023.42,-1.1440000000000001,0.007739775257262105,-0.0051787916152897795,762.8169999999999,0.09289617486338808,0,1,1.3087360000000003
2020-11-30,766.69,3.35,916.33,29030.17,-1.1400000000000001,0.006749392685969635,-0.005512750668015709,762.6753333333332,0.09836065573770503,0,1,1.2996000000000003
2020-12-01,767.29,3.4,916.39,29036.92,-1.1360000000000001,0.0017363831009451491,-0.00536665672841341,762.5373333333333,0.11475409836065587,0,1,1.2904960000000003
2020-12-02,760.16,3.43,915.41,29043.67,-1.1320000000000001,-0.016394291111887616,-0.0152347393512281,762.1453333333334,0.12459016393442646,0,1,1.2814240000000003
2020-12-03,755.34,3.49,913.68,29050.42,-1.1280000000000001,-0.021174580136844146,-0.017980420453215684,761.6843333333333,0.14802631578947367,0,1,1.2723840000000002
2020-12-04,752.03,3.48,913.43,29057.18,-1.124,-0.018237597911227144,-0.008569206227835413,761.4676666666667,0.13725490196078427,0,1,1.2633760000000003
2020-12-05,750.5566666666666,3.48,911.68,29063.94,-1.12,-0.02045512879074607,-0.00872118618697948,761.2475555555556,0.12621359223300965,0,1,1.2544000000000002
2020-12-06,749.0833333333334,3.48,909.93,29070.7,-1.116,-0.02267132879297895,-0.0038917922190749854,761.15,0.1225806451612903,0,1,1.2454560000000003
2020-12-07,747.61,3.48,908.18,29077.46,-1.112,-0.02488619911567913,-0.009031180548498385,760.9228888888888,0.1225806451612903,0,1,1.2365440000000003
2020-12-08,746.215,3.5,905.935,29084.22,-1.108,-0.02746679873320379,-0.01403429185513383,760.5688333333333,0.12903225806451601,0,1,1.2276640000000003
2020-12-09,744.82,3.52,903.69,29090.98,-1.104,-0.020179962113239247,-0.019005597629239368,760.0878333333333,0.13548387096774195,0,1,1.2188160000000001
2020-12-10,739.45,3.48,891.87,29090.04,-1.1,-0.021036884052214933,-0.018971807628524018,759.6111666666667,0.10476190476190483,0,1,1.2100000000000002
2020-12-11,738.17,3.5,894.86,29089.1,-1.096,-0.01843011581984766,-0.029872519384938956,758.8534999999999,0.1182108626198084,0,1,1.2012160000000003
2020-12-12,736.63,3.5233333333333334,892.8133333333334,29088.16,-1.092,-0.018555116868812838,-0.027448443399962996,758.1605,0.12208067940552025,0,1,1.1924640000000002
2020-12-13,735.0899999999999,3.5466666666666664,890.7666666666667,29087.22,-1.088,-0.018680609633997314,-0.029494474736939447,757.4158333333332,0.14040728831725602,0,1,1.1837440000000001
2020-12-14,733.55,3.57,888.72,29086.29,-1.084,-0.01880659702251186,-0.0354625782359439,756.5168333333334,0.14423076923076916,0,1,1.175056
2020-12-15,731.58,3.52,889.35,29085.35,-1.08,-0.01961231012509801,-0.041945495737352845,755.4491666666667,0.12460063897763574,0,1,1.1664
2020-12-16,734.23,3.51,892.03,29084.41,-1.0745161290322582,-0.01421820037055932,-0.04235033259423504,754.3668333333333,0.11783439490445846,0,1,1.1545849115504687
2020-12-17,735.09,3.52,894.71,29083.47,-1.0690322580645162,-0.005896274257894407,-0.04267705050399806,753.2745,0.11392405063291133,0,1,1.1428299687825183
2020-12-18,723.44,3.54,887.11,29082.53,-1.0635483870967744,-0.0199547529701829,-0.056854181604849674,751.8208333333333,0.0993788819875776,0,1,1.1311351716961502
2020-12-19,723.5766666666667,3.5533333333333332,886.7,29081.59,-1.0580645161290323,-0.017720339021399134,-0.04553928681352504,750.6700555555556,0.11041666666666661,0,1,1.1195005202913633
2020-12-20,723.7133333333334,3.566666666666667,886.29,29080.65,-1.0525806451612905,-0.015476562960544338,-0.04601337516367432,749.5065,0.11111111111111116,0,1,1.1079260145681584
2020-12-21,723.85,3.58,885.88,29079.72,-1.0470967741935484,-0.013223365823733846,-0.047060062577069406,748.3149444444444,0.11526479750778829,0,1,1.096411654526535
2020-12-22,730.7,3.61,893.82,29078.78,-1.0416129032258066,-0.0012028759670849043,-0.03927738723419161,747.3191666666667,0.12461059190031154,0,1,1.0849574401664934
2020-12-23,728.96,3.55,887.46,29077.84,-1.0361290322580645,-0.007177587404491703,-0.042794301096447884,746.2328333333334,0.10591900311526481,0,1,1.0735633714880333
2020-12-24,716.25,3.5,873.16,29076.9,-1.0306451612903227,-0.025629514753295557,-0.06489895033683224,744.5758333333334,0.06382978723404253,0,1,1.0622294484911552
2020-12-25,714.7525,3.5125,871.28,29075.96,-1.0251612903225806,-0.012008597810461152,-0.07514912723367362,742.6399166666666,0.08076923076923093,0,1,1.0509556711758585
2020-12-26,713.255,3.525,869.4,29075.02,-1.0196774193548388,-0.014264786500393978,-0.07571143479162346,740.6924166666666,0.06818181818181812,0,1,1.0397420395421437
2020-12-27,711.7574999999999,3.5374999999999996,867.52,29074.08,-1.0141935483870967,-0.01652012306898698,-0.07081266318537871,738.8843333333333,0.07196969696969702,0,1,1.0285885535900103
2020-12-28,710.26,3.55,865.64,29073.15,-1.008709677419355,-0.018774607998894854,-0.0730459522597654,737.0186666666666,0.07035175879396993,0,1,1.017495213319459
2020-12-29,710.64,3.52,868.01,29072.21,-1.0032258064516129,-0.027453127138360567,-0.07282832763614544,735.158,0.05600000000000005,0,1,1.006462018730489
2020-12-30,711.24,3.52,870.66,29071.27,-0.997741935483871,-0.024308604038630444,-0.07232388579478022,733.3096666666667,0.05074626865671639,0,1,0.9954889698231011
2020-12-31,711.182,3.528,871.188,29070.33,-0.9922580645161291,-0.007075741710296679,-0.07312489410783396,731.4394,0.03764705882352937,0,1,0.9845760665972946
2021-01-01,711.124,3.536,871.716,29069.39,-0.9867741935483871,-0.005076582453366729,-0.06450747211113439,729.8048666666667,0.03090379008746358,0,1,0.9737233090530698
2021-01-02,711.066,3.544,872.2439999999999,29068.46,-0.9812903225806452,-0.003069028608281732,-0.05861466359520218,728.3290666666667,0.015472779369627432,0,1,0.9629306971904267
2021-01-03,711.008,3.552,872.7719999999999,29067.52,-0.9758064516129032,-0.0010530271897379873,-0.05454835578367878,726.9616666666667,0.020689655172413834,0,1,0.9521982310093653
2021-01-04,710.95,3.56,873.3,29066.58,-0.9703225806451613,0.0009714752344212041,-0.05276972202853869,725.6414444444446,0.02298850574712641,0,1,0.9415259105098855
2021-01-05,702.93,3.51,861.65,29065.64,-0.9648387096774194,-0.010849375211077428,-0.06161308265658039,724.103,0.008620689655172376,0,1,0.9309137356919875
2021-01-06,702.29,3.56,863.72,29064.7,-0.9593548387096774,-0.012583656712220948,-0.06061984189617586,722.5923333333334,0.02298850574712641,0,1,0.9203617065556712
2021-01-07,696.18,3.63,856.2,29063.76,-0.9538709677419355,-0.021094459646054164,-0.06705172101874135,720.9245,0.037142857142857144,0,1,0.9098698231009364
2021-01-08,709.99,3.64,870.41,29062.83,-0.9483870967741936,-0.001594658596812959,-0.04676297628957338,719.7635000000001,0.03409090909090917,0,1,0.8994380853277837
2021-01-09,711.0866666666667,3.66,871.0033333333333,29061.89,-0.9429032258064516,2.9064343769258372e-05,-0.038357337660874125,718.8180555555556,0.051724137931034475,0,1,0.8890664932362122
2021-01-10,712.1833333333333,3.68,871.5966666666667,29064.7,-0.9374193548387098,0.0016530521925677277,-0.0352041760931312,717.9518333333333,0.05142857142857138,0,1,0.8787550468262229
2021-01-11,713.28,3.7,872.19,29067.51,-0.9319354838709678,0.0032773050144172533,-0.031698410328115934,717.1735000000001,0.050141911069063516,0,1,0.8685037460978149
2021-01-12,718.89,3.68,874.77,29070.32,-0.9264516129032259,0.02270496350988016,-0.022038117781496003,716.6335,0.03759398496240607,0,1,0.8583125910509887
2021-01-13,725.24,3.56,882.82,29073.13,-0.9209677419354839,0.03267880789987054,-0.01132847113352864,716.3565,-0.0028011204481792618,0,1,0.8481815816857441
2021-01-14,739.72,3.61,899.03,29075.93,-0.915483870967742,0.06254129679105991,0.01112660269553567,716.6278333333333,0.02556818181818188,0,1,0.8381107180020813
2021-01-15,735.35,3.63,893.72,29078.74,-0.91,0.0357188129410273,0.0015254075698349912,716.6651666666668,0.03418803418803429,0,1,0.8281000000000001
2021-01-16,735.2533333333333,3.6366666666666667,892.0533333333334,29081.55,-0.9061290322580645,0.033985543253049366,0.00022219501466946845,716.6706111111112,0.03314393939393945,0,1,0.8210698231009366
2021-01-17,735.1566666666666,3.643333333333333,890.3866666666667,29084.36,-0.9022580645161291,0.03225761157005458,0.016195768365955043,717.0611666666666,0.029190207156308823,0,1,0.8140696149843915
2021-01-18,735.06,3.65,888.72,29087.18,-0.8983870967741936,0.03053499327052478,0.015870237201309978,717.4439444444446,0.027204502814258902,0,1,0.8070993756503643
2021-01-19,736.11,3.6,888.59,29089.99,-0.8945161290322581,0.02395359512581896,0.0171292500713911,717.8571666666667,0.009345794392523255,0,1,0.8001591050988553
2021-01-20,733.73,3.61,889.37,29092.8,-0.8906451612903226,0.011706469582483114,0.013649236720314928,718.1864999999999,0.008379888268156277,0,1,0.7932488033298647
2021-01-21,730.38,3.61,884.45,29095.61,-0.8867741935483872,-0.012626399178067405,-0.00043793622553722766,718.1758333333332,0.0,0,1,0.7863684703433924
2021-01-22,715.56,3.65,868.93,29098.42,-0.8829032258064516,-0.026912354661045912,-0.018382352941176627,717.7291666666666,0.028169014084507005,0,1,0.7795181061394382
2021-01-23,718.4599999999999,3.6466666666666665,873.0566666666666,29101.23,-0.8790322580645161,-0.022840200203104732,0.003085514834205716,717.8028333333333,0.04190476190476189,0,1,0.7726977107180021
2021-01-24,721.36,3.6433333333333335,877.1833333333333,29104.04,-0.8751612903225807,-0.01876697483983003,0.009244458746209272,718.0230833333334,0.03724792408066424,0,1,0.7659072840790844
2021-01-25,724.26,3.64,881.31,29106.86,-0.8712903225806452,-0.014692678148722438,0.01542926442857051,718.3899166666666,0.03262411347517746,0,1,0.7591468262226848
2021-01-26,731.92,3.63,888.58,29109.67,-0.8674193548387097,-0.005692084063523173,0.028327766128210863,719.062,0.02614840989399303,0,1,0.7524163371488034
2021-01-27,731.0,3.61,888.54,29112.48,-0.8635483870967742,-0.003720714704319006,0.02920057443752988,719.7533333333334,0.016901408450704203,0,1,0.7457158168574402
2021-01-28,736.88,3.63,891.89,29115.3,-0.8596774193548388,0.008899476984583377,0.03692446245637737,720.6279999999999,0.03125,0,1,0.7390452653485953
2021-01-29,741.4,3.55,898.78,29118.11,-0.8558064516129033,0.036111576946727064,0.04240481412743935,721.6333333333333,0.008522727272727293,0,1,0.7324046826222685
2021-01-30,739.14,3.5566666666666666,896.3266666666666,29120.92,-0.8519354838709677,0.02878378754558364,0.03931201858314748,722.5652666666666,0.008125472411186774,0,1,0.72579406867846
2021-01-31,736.88,3.563333333333333,893.8733333333333,29123.74,-0.8480645161290323,0.021514916269269158,0.03621871853572656,723.4238,0.007730015082956232,0,1,0.7192134235171698
2021-02-01,734.62,3.57,891.42,29126.55,-0.8441935483870968,0.014304255377902919,0.033124913861723115,724.2089333333333,0.0073363431151241,0,1,0.7126627471383976
2021-02-02,731.66,3.57,883.01,29129.37,-0.8403225806451613,-0.0003552300797901031,0.029046086682568806,724.8973333333332,0.0050675675675675436,0,1,0.7061420395421436
2021-02-03,734.86,3.54,883.03,29132.18,-0.8364516129032258,0.005280437756497891,0.033631057036359824,725.6943333333332,-0.005617977528089901,0,1,0.6996513007284079
2021-02-04,730.53,3.53,878.46,29135.0,-0.8325806451612904,-0.008617413961567677,0.039264222611070876,726.6143333333332,0.005698005698005604,0,1,0.6931905306971905
2021-02-05,737.23,3.56,882.07,29137.81,-0.8287096774193549,-0.005624494200161756,0.04975152714690512,727.7790000000001,0.0,0,1,0.6867597294484912
2021-02-06,737.0366666666666,3.5566666666666666,883.6066666666667,29140.63,-0.8248387096774193,-0.0028456494484581096,0.058686929625479944,729.140888888889,-0.02020202020202022,0,1,0.6803588969823101
2021-02-07,736.8433333333334,3.5533333333333332,885.1433333333333,29143.44,-0.8209677419354839,-4.9759345709832203e-05,0.037822128950173006,730.036,-0.023809523809523836,0,1,0.6739880332986473
2021-02-08,736.65,3.55,886.68,29146.26,-0.8170967741935484,0.002763333424083081,0.035949673270018634,730.8881111111111,-0.030054644808743203,0,1,0.6676471383975027
2021-02-09,735.07,3.6,885.63,29149.08,-0.8132258064516129,0.004660634721045387,0.03213592005803756,731.651,-0.021739130434782594,0,1,0.6613362122788762
2021-02-10,733.13,3.65,887.35,29156.34,-0.8093548387096774,-0.0023541899137250466,0.027829183490354348,732.3126666666667,-0.013513513513513598,0,1,0.655055254942768
2021-02-11,728.9,3.7,884.48,29163.61,-0.805483870967742,-0.0022312567587915444,0.01392424432110606,732.6463333333334,0.005434782608695565,0,1,0.648804266389178
2021-02-12,722.52,3.77,876.1,29170.87,-0.8016129032258065,-0.019953067563718285,-0.0037504825988639023,732.5556666666666,0.0589887640449438,0,1,0.6425832466181062
2021-02-13,723.1433333333333,3.7666666666666666,876.8566666666667,29178.14,-0.797741935483871,-0.01885026072877416,-0.022409380125813394,732.0031111111111,0.04339796860572487,0,1,0.6363921956295525
2021-02-14,723.7666666666667,3.763333333333333,877.6133333333333,29185.41,-0.7938709677419356,-0.017746875183779487,-0.015752136170984365,731.617,0.03673094582185499,0,1,0.6302311134235172
2021-02-15,724.39,3.76,878.37,29192.68,-0.79,-0.016642910473087635,-0.01477495285071817,731.2548888888888,0.03391384051329038,0,1,0.6241000000000001
2021-02-16,718.45,3.79,871.69,29199.96,-0.7871428571428571,-0.02261009155590621,-0.02272531478551043,730.698,0.040256175663311966,0,1,0.6195938775510204
2021-02-17,717.38,3.82,868.71,29207.23,-0.7842857142857144,-0.021483229440890428,-0.02405245830272351,730.1086666666666,0.046575342465753344,0,1,0.6151040816326532
2021-02-18,719.78,3.82,866.79,29214.51,-0.7814285714285715,-0.012512004390176967,-0.022184184428957643,729.5643333333334,0.061111111111111116,0,1,0.610630612244898
2021-02-19,712.14,3.81,860.28,29221.79,-0.7785714285714286,-0.014366384321541248,-0.029424992844779507,728.8446666666666,0.05540166204986163,0,1,0.6061734693877551
2021-02-20,710.4666666666667,3.836666666666667,859.3966666666666,29229.07,-0.7757142857142857,-0.01752995026343318,-0.02726434641328257,728.1808888888888,0.06278855032317643,0,1,0.6017326530612245
2021-02-21,708.7933333333333,3.8633333333333333,858.5133333333333,29236.35,-0.7728571428571429,-0.02068806705660209,-0.009456463003335358,727.9553333333333,0.058447488584474794,0,1,0.5973081632653062
2021-02-22,707.12,3.89,857.63,29243.64,-0.77,-0.023840748767928854,-0.015783759708264733,727.5773333333333,0.06672760511883014,0,1,0.5929
2021-02-23,709.65,4.06,863.32,29250.92,-0.7671428571428571,-0.012248590716125052,-0.01623322612842415,727.187,0.11436413540713608,0,1,0.5885081632653061
2021-02-24,706.76,4.14,858.55,29258.21,-0.7642857142857143,-0.014803869636733635,-0.02416259354375505,726.6036666666666,0.13736263736263732,0,1,0.5841326530612245
2021-02-25,703.65,4.19,854.67,29265.5,-0.7614285714285715,-0.022409625163244296,-0.03862443982948949,725.6613333333333,0.15426997245179086,0,1,0.5797734693877551
2021-02-26,708.04,4.24,865.89,29272.79,-0.7585714285714286,-0.005757294913921407,-0.03140902872777018,724.896,0.17451523545706382,0,1,0.575430612244898
2021-02-27,711.9966666666667,4.256666666666667,867.15,29280.09,-0.7557142857142857,0.002153514122173128,-0.033768501429450315,724.0665555555556,0.17263544536271813,0,1,0.571104081632653
2021-02-28,715.9533333333333,4.273333333333333,868.41,29287.38,-0.7528571428571429,0.010101675147433653,-0.034322453016815135,723.2183333333334,0.20375586854460104,0,1,0.5667938775510205
2021-03-01,719.91,4.29,869.67,29294.68,-0.75,0.01808745333182471,-0.02601672213653705,722.5773333333333,0.2061855670103092,0,1,0.5625
2021-03-02,721.2,4.15,869.23,29301.98,-0.7471428571428571,0.01627562883111411,-0.021278905656280434,722.0546666666667,0.1646398503274089,0,1,0.5582224489795918
2021-03-03,726.74,4.12,877.71,29309.28,-0.7442857142857143,0.02826985115173475,-0.010726634178214622,721.792,0.15406162464986006,0,1,0.553961224489796
2021-03-04,731.3,4.18,882.47,29316.58,-0.7414285714285714,0.03929510410004977,-0.00049203181805757,721.7800000000001,0.17086834733893563,0,1,0.5497163265306123
2021-03-05,729.15,4.14,875.54,29323.89,-0.7385714285714285,0.029814699734478367,-0.007770187518711058,721.5896666666666,0.1694915254237288,0,1,0.5454877551020407
2021-03-06,730.47,4.109999999999999,874.75,29331.19,-0.7357142857142857,0.025945814353063534,-8.213215063024304e-05,721.5876666666667,0.1643059490084986,0,1,0.5412755102040815
2021-03-07,731.79,4.08,873.9599999999999,29338.5,-0.7328571428571429,0.022119691227547422,-0.007378972640831316,721.4063333333332,0.146067415730337,0,1,0.5370795918367347
2021-03-08,733.11,4.05,873.17,29345.81,-0.73,0.018335625286494128,-0.0053276408681611764,721.2754444444446,0.1387066541705717,0,1,0.5328999999999999
2021-03-09,738.46,4.04,875.47,29353.12,-0.7271428571428571,0.02393233499722691,0.0021940439623076013,721.3293333333334,0.1369606003752346,0,1,0.5287367346938775
2021-03-10,733.42,4.09,871.67,29355.01,-0.7242857142857142,0.009191732944381581,-0.004384714586302851,721.2216666666666,0.15211267605633805,0,1,0.5245897959183672
2021-03-11,728.89,3.99,867.73,29356.9,-0.7214285714285714,-0.0032955011623136965,-0.008407362564109677,721.0156666666667,0.10833333333333339,0,1,0.5204591836734693
2021-03-12,718.4,4.03,860.05,29358.8,-0.7185714285714285,-0.014743194130151571,-0.020091934581861315,720.5246666666666,0.1041095890410959,0,1,0.5163448979591836
2021-03-13,718.39,4.056666666666667,859.5933333333332,29360.69,-0.7157142857142856,-0.0165372979040892,-0.014418987515434245,720.1743333333333,0.0963963963963963,0,1,0.5122469387755101
2021-03-14,718.38,4.083333333333334,859.1366666666667,29362.58,-0.7128571428571429,-0.01832492928299101,-0.005729945191828567,720.0363333333333,0.0831122900088419,0,1,0.5081653061224489
2021-03-15,718.37,4.11,858.68,29364.47,-0.71,-0.020106123228437744,-0.006600812194908268,719.8772222222221,0.09115044247787618,0,1,0.5041
2021-03-16,721.49,4.13,860.56,29366.37,-0.7048387096774194,-0.022980256208867123,-0.00314558098834794,719.8013333333333,0.09743135518157664,0,1,0.49679760665972944
2021-03-17,723.47,4.16,861.48,29368.26,-0.6996774193548386,-0.013566578495268655,-0.001270034097654471,719.7706666666668,0.1063829787234043,0,1,0.4895484911550467
2021-03-18,730.93,4.07,870.36,29370.15,-0.694516129032258,0.0027987762213776968,0.017370728651958878,720.1866666666666,0.07387862796833788,0,1,0.4823526534859521
2021-03-19,724.59,4.11,864.46,29372.04,-0.6893548387096774,0.008616369710467753,0.01005046140121002,720.4269999999999,0.0759162303664922,0,1,0.4752100936524453
2021-03-20,722.38,4.11,861.21,29373.94,-0.6841935483870968,0.005554086220576515,0.003612214843424333,720.5136666666666,0.0759162303664922,0,1,0.46812081165452657
2021-03-21,720.1700000000001,4.11,857.96,29375.83,-0.6790322580645161,0.0024917174754308657,0.011275872721655977,720.7813333333335,0.07874015748031504,0,1,0.46108480749219555
2021-03-22,717.96,4.11,854.71,29377.72,-0.6738709677419354,-0.0005707365285297916,0.010547058271558551,721.0311111111112,0.07124239791485665,0,1,0.4541020811654526
2021-03-23,716.46,4.12,855.78,29379.62,-0.6687096774193548,-0.006971683599218292,0.01081650504613485,721.2866666666666,0.0664365832614322,0,1,0.4471726326742976
2021-03-24,720.62,4.14,854.83,29381.51,-0.6635483870967742,-0.003939347865149934,0.01909152619074561,721.7366666666666,0.06426735218508983,0,1,0.4402964620187305
2021-03-25,723.35,4.07,855.53,29383.41,-0.6583870967741935,-0.010370350101924886,0.019305291340801833,722.1933333333333,0.0024630541871923928,0,1,0.43347356919875124
2021-03-26,730.82,4.07,860.19,29385.3,-0.6532258064516129,0.00859796574614613,0.034042673609146146,722.9953333333334,-0.016908212560386326,0,1,0.42670395421436
2021-03-27,730.38,4.043333333333334,860.2133333333334,29387.19,-0.6480645161290323,0.01107450372380181,0.03798763589852916,723.8863333333334,-0.0350039777247414,0,1,0.4199876170655567
2021-03-28,729.94,4.016666666666667,860.2366666666667,29389.09,-0.6429032258064517,0.013566241304136417,0.030930455906446053,724.6163333333334,-0.05267295597484278,0,1,0.41332455775234134
2021-03-29,729.5,3.99,860.26,29390.98,-0.6377419354838709,0.016073318847846574,0.02458344842438409,725.1997777777777,-0.06264682850430692,0,1,0.4067147762747138
2021-03-30,736.17,4.07,867.0,29392.88,-0.6325806451612903,0.02751025877229707,0.028237408397195463,725.8736666666666,-0.04758190327613099,0,1,0.4001582726326743
2021-03-31,732.11,4.02,857.77,29394.77,-0.6274193548387097,0.015944603258305268,0.016946562764790007,726.2803333333334,-0.06293706293706303,0,1,0.3936550468262227
2021-04-01,721.82,3.98,847.6,29396.67,-0.6222580645161291,-0.002115158636897707,0.0008596783139211972,726.3009999999999,-0.04096385542168679,0,1,0.3872050988553591
2021-04-02,720.645,3.9825,846.865,29398.56,-0.6170967741935484,-0.013922716948085778,-0.008386768307785508,726.0978333333333,-0.033373786407767,0,1,0.3808084287200832
